ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,1/23,25/16631,0.0340304078752552,0.0978039281454186,0.0552835469834234,Pgk1,1
GO_COLLATERAL_SPROUTING,GO_COLLATERAL_SPROUTING,1/23,26/16631,0.0353683158975888,0.0993033484816917,0.0561310924366592,Spp1,1
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,1/23,26/16631,0.0353683158975888,0.0993033484816917,0.0561310924366592,Mif,1
GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,1/23,26/16631,0.0353683158975888,0.0993033484816917,0.0561310924366592,Adam8,1
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,1/23,27/16631,0.036704451322723,0.100730261148826,0.0569376530213986,Adam8,1
GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,1/23,27/16631,0.036704451322723,0.100730261148826,0.0569376530213986,Gpnmb,1
GO_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1/23,27/16631,0.036704451322723,0.100730261148826,0.0569376530213986,Folr2,1
GO_B_CELL_HOMEOSTASIS,GO_B_CELL_HOMEOSTASIS,1/23,28/16631,0.0380388163925603,0.102089470465327,0.0577059443726148,Mif,1
GO_PHAGOSOME_ACIDIFICATION,GO_PHAGOSOME_ACIDIFICATION,1/23,28/16631,0.0380388163925603,0.102089470465327,0.0577059443726148,Atp6v0d2,1
GO_REGULATION_OF_CELLULAR_EXTRAVASATION,GO_REGULATION_OF_CELLULAR_EXTRAVASATION,1/23,28/16631,0.0380388163925603,0.102089470465327,0.0577059443726148,Adam8,1
GO_PROTEIN_ACTIVATION_CASCADE,GO_PROTEIN_ACTIVATION_CASCADE,1/23,29/16631,0.0393714133463018,0.103385365981296,0.058438447677964,F13a1,1
GO_REGULATION_OF_CELLULAR_RESPIRATION,GO_REGULATION_OF_CELLULAR_RESPIRATION,1/23,29/16631,0.0393714133463018,0.103385365981296,0.058438447677964,Prelid1,1
GO_SUBSTRATE_DEPENDENT_CELL_MIGRATION,GO_SUBSTRATE_DEPENDENT_CELL_MIGRATION,1/23,29/16631,0.0393714133463018,0.103385365981296,0.058438447677964,Adam8,1
GO_MYELOID_CELL_APOPTOTIC_PROCESS,GO_MYELOID_CELL_APOPTOTIC_PROCESS,1/23,30/16631,0.0407022444204516,0.10365989761293,0.058593626336364,Mif,1
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,1/23,30/16631,0.0407022444204516,0.10365989761293,0.058593626336364,Adam8,1
GO_ARACHIDONIC_ACID_SECRETION,GO_ARACHIDONIC_ACID_SECRETION,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Mif,1
GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Atp6v0d2,1
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Mif,1
GO_PROTEIN_KINASE_A_SIGNALING,GO_PROTEIN_KINASE_A_SIGNALING,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Mif,1
GO_REGULATION_OF_FATTY_ACID_TRANSPORT,GO_REGULATION_OF_FATTY_ACID_TRANSPORT,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Mif,1
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,1/23,31/16631,0.0420313118488193,0.10365989761293,0.058593626336364,Mif,1
GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,1/23,32/16631,0.0433586178625226,0.10365989761293,0.058593626336364,Atp6v0d2,1
GO_MATERNAL_PLACENTA_DEVELOPMENT,GO_MATERNAL_PLACENTA_DEVELOPMENT,1/23,32/16631,0.0433586178625226,0.10365989761293,0.058593626336364,Spp1,1
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,1/23,32/16631,0.0433586178625226,0.10365989761293,0.058593626336364,Mif,1
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION,GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION,1/23,32/16631,0.0433586178625226,0.10365989761293,0.058593626336364,Spp1,1
GO_CELLULAR_RESPONSE_TO_VITAMIN,GO_CELLULAR_RESPONSE_TO_VITAMIN,1/23,33/16631,0.0446841646899916,0.10365989761293,0.058593626336364,Folr2,1
GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION,1/23,33/16631,0.0446841646899916,0.10365989761293,0.058593626336364,Adam8,1
GO_STEROID_CATABOLIC_PROCESS,GO_STEROID_CATABOLIC_PROCESS,1/23,33/16631,0.0446841646899916,0.10365989761293,0.058593626336364,Spp1,1
GO_VITAMIN_TRANSPORT,GO_VITAMIN_TRANSPORT,1/23,33/16631,0.0446841646899916,0.10365989761293,0.058593626336364,Folr2,1
GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Tpi1,1
GO_MACROPHAGE_CHEMOTAXIS,GO_MACROPHAGE_CHEMOTAXIS,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Mif,1
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Mif,1
GO_PROTEIN_HOMOTRIMERIZATION,GO_PROTEIN_HOMOTRIMERIZATION,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Mif,1
GO_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Mif,1
GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Mif,1
GO_RESPIRATORY_BURST,GO_RESPIRATORY_BURST,1/23,34/16631,0.0460079545569715,0.10365989761293,0.058593626336364,Pgam1,1
GO_SKELETAL_MUSCLE_TISSUE_REGENERATION,GO_SKELETAL_MUSCLE_TISSUE_REGENERATION,1/23,35/16631,0.0473299896865242,0.105984332733628,0.0599075103555619,Pkm,1
GO_ICOSANOID_BIOSYNTHETIC_PROCESS,GO_ICOSANOID_BIOSYNTHETIC_PROCESS,1/23,36/16631,0.048650272299034,0.107620299328166,0.0608322384089994,Mif,1
GO_TRANSFERRIN_TRANSPORT,GO_TRANSFERRIN_TRANSPORT,1/23,36/16631,0.048650272299034,0.107620299328166,0.0608322384089994,Atp6v0d2,1
GO_KETONE_BIOSYNTHETIC_PROCESS,GO_KETONE_BIOSYNTHETIC_PROCESS,1/23,37/16631,0.0499688046122079,0.107920791026366,0.0610020909622718,Tpi1,1
GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,1/23,37/16631,0.0499688046122079,0.107920791026366,0.0610020909622718,Mif,1
GO_REGULATION_OF_MACROPHAGE_MIGRATION,GO_REGULATION_OF_MACROPHAGE_MIGRATION,1/23,37/16631,0.0499688046122079,0.107920791026366,0.0610020909622718,Mif,1
GO_REGULATION_OF_NEUTROPHIL_MIGRATION,GO_REGULATION_OF_NEUTROPHIL_MIGRATION,1/23,37/16631,0.0499688046122079,0.107920791026366,0.0610020909622718,Adam8,1
GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,1/23,39/16631,0.0526006271980183,0.110978201891773,0.0627302885963589,Mif,1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,1/23,39/16631,0.0526006271980183,0.110978201891773,0.0627302885963589,Adam8,1
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,1/23,39/16631,0.0526006271980183,0.110978201891773,0.0627302885963589,Mif,1
GO_RESPONSE_TO_VITAMIN_D,GO_RESPONSE_TO_VITAMIN_D,1/23,39/16631,0.0526006271980183,0.110978201891773,0.0627302885963589,Spp1,1
GO_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1/23,40/16631,0.0539139218927173,0.112449037090525,0.0635616763366772,Ldha,1
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,1/23,40/16631,0.0539139218927173,0.112449037090525,0.0635616763366772,Mif,1
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,1/23,41/16631,0.0552254751322128,0.113243249568863,0.0640106039379876,Aldoa,1
GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,1/23,41/16631,0.0552254751322128,0.113243249568863,0.0640106039379876,Adam8,1
GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,1/23,41/16631,0.0552254751322128,0.113243249568863,0.0640106039379876,Mif,1
GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,1/23,42/16631,0.0565352891208777,0.115281455469946,0.0651626972519378,Ecm1,1
GO_PHAGOSOME_MATURATION,GO_PHAGOSOME_MATURATION,1/23,43/16631,0.0578433660604291,0.117293492289203,0.0662999985254041,Atp6v0d2,1
GO_BONE_GROWTH,GO_BONE_GROWTH,1/23,44/16631,0.0591497081499284,0.117999069084554,0.0666988249187383,Ecm1,1
GO_RESPONSE_TO_TESTOSTERONE,GO_RESPONSE_TO_TESTOSTERONE,1/23,44/16631,0.0591497081499284,0.117999069084554,0.0666988249187383,Spp1,1
GO_ATP_BIOSYNTHETIC_PROCESS,GO_ATP_BIOSYNTHETIC_PROCESS,1/23,45/16631,0.060454317585785,0.117999069084554,0.0666988249187383,Aldoa,1
GO_CHONDROCYTE_DEVELOPMENT,GO_CHONDROCYTE_DEVELOPMENT,1/23,45/16631,0.060454317585785,0.117999069084554,0.0666988249187383,Ecm1,1
GO_COFACTOR_TRANSPORT,GO_COFACTOR_TRANSPORT,1/23,45/16631,0.060454317585785,0.117999069084554,0.0666988249187383,Folr2,1
GO_PEPTIDE_CROSS_LINKING,GO_PEPTIDE_CROSS_LINKING,1/23,45/16631,0.060454317585785,0.117999069084554,0.0666988249187383,F13a1,1
GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,1/23,45/16631,0.060454317585785,0.117999069084554,0.0666988249187383,Adam8,1
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1/23,46/16631,0.0617571965617602,0.118638824973908,0.0670604461280055,Mif,1
GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION,GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION,1/23,46/16631,0.0617571965617602,0.118638824973908,0.0670604461280055,Prelid1,1
GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,1/23,46/16631,0.0617571965617602,0.118638824973908,0.0670604461280055,Prelid1,1
GO_DENDRITIC_CELL_DIFFERENTIATION,GO_DENDRITIC_CELL_DIFFERENTIATION,1/23,47/16631,0.0630583472689703,0.119876545589449,0.0677600661442883,Tmem176b,1
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,1/23,47/16631,0.0630583472689703,0.119876545589449,0.0677600661442883,Mif,1
GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,1/23,48/16631,0.0643577718958885,0.1210854986701,0.0684434253477708,Gpnmb,1
GO_TYPE_2_IMMUNE_RESPONSE,GO_TYPE_2_IMMUNE_RESPONSE,1/23,48/16631,0.0643577718958885,0.1210854986701,0.0684434253477708,Ecm1,1
GO_AXON_REGENERATION,GO_AXON_REGENERATION,1/23,49/16631,0.0656554726283496,0.122266568925243,0.0691110238193154,Spp1,1
GO_MACROPHAGE_MIGRATION,GO_MACROPHAGE_MIGRATION,1/23,49/16631,0.0656554726283496,0.122266568925243,0.0691110238193154,Mif,1
GO_EMBRYO_IMPLANTATION,GO_EMBRYO_IMPLANTATION,1/23,51/16631,0.068245711140055,0.126275932569135,0.0713773115603474,Spp1,1
GO_FATTY_ACID_DERIVATIVE_TRANSPORT,GO_FATTY_ACID_DERIVATIVE_TRANSPORT,1/23,52/16631,0.0695382532777976,0.126275932569135,0.0713773115603474,Mif,1
GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,1/23,52/16631,0.0695382532777976,0.126275932569135,0.0713773115603474,Prelid1,1
GO_PH_REDUCTION,GO_PH_REDUCTION,1/23,52/16631,0.0695382532777976,0.126275932569135,0.0713773115603474,Atp6v0d2,1
GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,1/23,52/16631,0.0695382532777976,0.126275932569135,0.0713773115603474,Mif,1
GO_CYTOLYSIS,GO_CYTOLYSIS,1/23,53/16631,0.0708290802380857,0.126728501406379,0.0716331255245861,Lyz2,1
GO_REGULATION_OF_CELL_AGING,GO_REGULATION_OF_CELL_AGING,1/23,53/16631,0.0708290802380857,0.126728501406379,0.0716331255245861,Mif,1
GO_RESPONSE_TO_INTERLEUKIN_12,GO_RESPONSE_TO_INTERLEUKIN_12,1/23,53/16631,0.0708290802380857,0.126728501406379,0.0716331255245861,Mif,1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,1/23,55/16631,0.073405597314403,0.130063315629889,0.0735181250568369,Mif,1
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,1/23,55/16631,0.073405597314403,0.130063315629889,0.0735181250568369,Mif,1
GO_ATP_HYDROLYSIS_COUPLED_CATION_TRANSMEMBRANE_TRANSPORT,GO_ATP_HYDROLYSIS_COUPLED_CATION_TRANSMEMBRANE_TRANSPORT,1/23,56/16631,0.0746912917679362,0.131068853342773,0.0740865039803416,Atp6v0d2,1
GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,1/23,56/16631,0.0746912917679362,0.131068853342773,0.0740865039803416,Prelid1,1
GO_PROTEIN_TRIMERIZATION,GO_PROTEIN_TRIMERIZATION,1/23,57/16631,0.0759752797190275,0.132684100944713,0.0749995206493548,Mif,1
GO_NEURON_PROJECTION_REGENERATION,GO_NEURON_PROJECTION_REGENERATION,1/23,58/16631,0.0772575633298919,0.133644600073036,0.0755424415697621,Spp1,1
GO_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,GO_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,1/23,58/16631,0.0772575633298919,0.133644600073036,0.0755424415697621,Pkm,1
GO_MEMBRANE_PROTEIN_PROTEOLYSIS,GO_MEMBRANE_PROTEIN_PROTEOLYSIS,1/23,59/16631,0.0785381447601345,0.133955246903968,0.0757180342989984,Adam8,1
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,1/23,59/16631,0.0785381447601345,0.133955246903968,0.0757180342989984,Mif,1
GO_REGULATION_OF_PROTEIN_MATURATION,GO_REGULATION_OF_PROTEIN_MATURATION,1/23,59/16631,0.0785381447601345,0.133955246903968,0.0757180342989984,Adam8,1
GO_ALCOHOL_CATABOLIC_PROCESS,GO_ALCOHOL_CATABOLIC_PROCESS,1/23,60/16631,0.079817026166755,0.134254444934864,0.0758871556084598,Tpi1,1
GO_LYMPHOCYTE_HOMEOSTASIS,GO_LYMPHOCYTE_HOMEOSTASIS,1/23,60/16631,0.079817026166755,0.134254444934864,0.0758871556084598,Mif,1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,1/23,60/16631,0.079817026166755,0.134254444934864,0.0758871556084598,Mif,1
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1/23,61/16631,0.0810942097041494,0.135777002486305,0.0767477793433765,Aldoa,1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,1/23,63/16631,0.0836434917758456,0.137521957199025,0.0777341127931045,Ecm1,1
GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,1/23,63/16631,0.0836434917758456,0.137521957199025,0.0777341127931045,Gpnmb,1
GO_REGULATION_OF_B_CELL_PROLIFERATION,GO_REGULATION_OF_B_CELL_PROLIFERATION,1/23,63/16631,0.0836434917758456,0.137521957199025,0.0777341127931045,Mif,1
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT,1/23,63/16631,0.0836434917758456,0.137521957199025,0.0777341127931045,Mif,1
GO_CELLULAR_EXTRAVASATION,GO_CELLULAR_EXTRAVASATION,1/23,65/16631,0.0861860081584369,0.139812857679242,0.0790290413990813,Adam8,1
GO_REGULATION_OF_MACROPHAGE_ACTIVATION,GO_REGULATION_OF_MACROPHAGE_ACTIVATION,1/23,65/16631,0.0861860081584369,0.139812857679242,0.0790290413990813,Mif,1
GO_ZYMOGEN_ACTIVATION,GO_ZYMOGEN_ACTIVATION,1/23,65/16631,0.0861860081584369,0.139812857679242,0.0790290413990813,Pgk1,1
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,1/23,66/16631,0.0874547345747326,0.140004289999024,0.0791372482763047,Mif,1
GO_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,GO_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,1/23,66/16631,0.0874547345747326,0.140004289999024,0.0791372482763047,Spp1,1
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS,GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS,1/23,66/16631,0.0874547345747326,0.140004289999024,0.0791372482763047,Mif,1
GO_ANTIBACTERIAL_HUMORAL_RESPONSE,GO_ANTIBACTERIAL_HUMORAL_RESPONSE,1/23,67/16631,0.088721775993675,0.140364547484208,0.0793408833652628,Ighm,1
GO_LONG_CHAIN_FATTY_ACID_TRANSPORT,GO_LONG_CHAIN_FATTY_ACID_TRANSPORT,1/23,68/16631,0.08998713455152,0.140364547484208,0.0793408833652628,Mif,1
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,1/23,68/16631,0.08998713455152,0.140364547484208,0.0793408833652628,Spp1,1
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,1/23,68/16631,0.08998713455152,0.140364547484208,0.0793408833652628,Prelid1,1
GO_SECONDARY_METABOLIC_PROCESS,GO_SECONDARY_METABOLIC_PROCESS,1/23,68/16631,0.08998713455152,0.140364547484208,0.0793408833652628,Pgam1,1
GO_TISSUE_REGENERATION,GO_TISSUE_REGENERATION,1/23,68/16631,0.08998713455152,0.140364547484208,0.0793408833652628,Pkm,1
GO_CELLULAR_RESPONSE_TO_NUTRIENT,GO_CELLULAR_RESPONSE_TO_NUTRIENT,1/23,69/16631,0.0912508123819441,0.14053395155869,0.0794366388046238,Folr2,1
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,1/23,69/16631,0.0912508123819441,0.14053395155869,0.0794366388046238,Gpnmb,1
GO_T_CELL_DIFFERENTIATION_IN_THYMUS,GO_T_CELL_DIFFERENTIATION_IN_THYMUS,1/23,69/16631,0.0912508123819441,0.14053395155869,0.0794366388046238,Adam8,1
GO_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1/23,73/16631,0.0962887590128418,0.147669735460871,0.0834701316519991,Aldoa,1
GO_RESPONSE_TO_AXON_INJURY,GO_RESPONSE_TO_AXON_INJURY,1/23,74/16631,0.0975440651212306,0.148968969745812,0.0842045221922977,Spp1,1
GO_IRON_ION_TRANSPORT,GO_IRON_ION_TRANSPORT,1/23,75/16631,0.0987977032502526,0.150254840359759,0.0849313589344277,Atp6v0d2,1
GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,1/23,76/16631,0.100049675515609,0.15152751685974,0.0856507377202857,Folr2,1
GO_EXTRACELLULAR_MATRIX_DISASSEMBLY,GO_EXTRACELLULAR_MATRIX_DISASSEMBLY,1/23,77/16631,0.101299984030447,0.151534812176693,0.0856548613889888,Adam8,1
GO_NEGATIVE_REGULATION_OF_OSSIFICATION,GO_NEGATIVE_REGULATION_OF_OSSIFICATION,1/23,77/16631,0.101299984030447,0.151534812176693,0.0856548613889888,Ecm1,1
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,1/23,77/16631,0.101299984030447,0.151534812176693,0.0856548613889888,Ier5,1
GO_DRUG_TRANSMEMBRANE_TRANSPORT,GO_DRUG_TRANSMEMBRANE_TRANSPORT,1/23,78/16631,0.102548630905359,0.152155488944944,0.0860056981491247,Folr2,1
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,1/23,78/16631,0.102548630905359,0.152155488944944,0.0860056981491247,Lyz2,1
GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,1/23,79/16631,0.10379561824839,0.15276371234138,0.086349495656555,Tpi1,1
GO_RESPONSE_TO_ESTROGEN,GO_RESPONSE_TO_ESTROGEN,1/23,79/16631,0.10379561824839,0.15276371234138,0.086349495656555,Ldha,1
GO_ANIMAL_ORGAN_REGENERATION,GO_ANIMAL_ORGAN_REGENERATION,1/23,80/16631,0.105040948165034,0.153359784320949,0.0866864245909329,Pkm,1
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,1/23,80/16631,0.105040948165034,0.153359784320949,0.0866864245909329,Mif,1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,1/23,81/16631,0.106284622758242,0.154557319947245,0.0873633300927469,Mif,1
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,1/23,82/16631,0.107526644128427,0.155742956773317,0.0880335098127473,Pgam1,1
GO_LEUKOCYTE_HOMEOSTASIS,GO_LEUKOCYTE_HOMEOSTASIS,1/23,83/16631,0.10876701437346,0.156916838918233,0.0886970452140553,Mif,1
GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,1/23,84/16631,0.110005735588677,0.158079108227824,0.0893540164748477,Hal,1
GO_LYMPHOCYTE_CHEMOTAXIS,GO_LYMPHOCYTE_CHEMOTAXIS,1/23,86/16631,0.11247823929835,0.1603693646246,0.0906485810134726,Adam8,1
GO_PHOSPHOLIPID_TRANSPORT,GO_PHOSPHOLIPID_TRANSPORT,1/23,86/16631,0.11247823929835,0.1603693646246,0.0906485810134726,Prelid1,1
