	X0	X1	X2	X3	X4	X5	X6	X7	X8
Ahctf1	0.0309405940594059	0.0125156445556946	0.0591549295774648	0.0102040816326531	0.0117647058823529	0.0505050505050505	0.0428571428571429	0.09375	0
Cdc42bpa	0.0891089108910891	0	0.129577464788732	0.00340136054421769	0.0392156862745098	0.0404040404040404	0	0	0.0384615384615385
Coq8a	0.00371287128712871	0.00625782227784731	0.00563380281690141	0	0.0117647058823529	0	0.0142857142857143	0.015625	0
Psen2	0.0309405940594059	0.0525657071339174	0.0366197183098592	0.0442176870748299	0.00392156862745098	0.242424242424242	0.1	0.109375	0.0769230769230769
Itpkb	0.0297029702970297	0.0801001251564456	0.574647887323944	0.0782312925170068	0.0274509803921569	0.252525252525253	0.1	0.140625	0.0384615384615385
Stum	0	0	0	0	0.00392156862745098	0	0	0	0
Parp1	0.0160891089108911	0.0675844806007509	0.0422535211267606	0.0374149659863946	0.00392156862745098	0.0404040404040404	0.242857142857143	0.140625	0
Lin9	0.00371287128712871	0.00500625782227785	0.0197183098591549	0.0102040816326531	0.00392156862745098	0	0.0285714285714286	0.046875	0
Acbd3	0.0495049504950495	0.0312891113892365	0.0788732394366197	0.0340136054421769	0.0196078431372549	0.161616161616162	0.0714285714285714	0.03125	0
H3f3a	0.788366336633663	0.93116395494368	0.8	0.989795918367347	0.909803921568627	0.878787878787879	0.857142857142857	0.828125	0.923076923076923
Sde2	0.051980198019802	0.0212765957446809	0.112676056338028	0.0510204081632653	0.0352941176470588	0.111111111111111	0.0571428571428571	0.046875	0.0769230769230769
Pycr2	0.0457920792079208	0.0563204005006258	0.104225352112676	0.0442176870748299	0.0431372549019608	0.101010101010101	0.0571428571428571	0.171875	0
Lefty1	0.0334158415841584	0.00750938673341677	0	0	0	0.0101010101010101	0	0	0
Tmem63a	0.0507425742574257	0.0200250312891114	0.0253521126760563	0.0102040816326531	0.0274509803921569	0.0505050505050505	0.0285714285714286	0.09375	0
Ephx1	0.132425742574257	0.032540675844806	0.166197183098592	0.00680272108843537	0.0470588235294118	0.131313131313131	0.0285714285714286	0.015625	0.115384615384615
Nvl	0.0309405940594059	0.0125156445556946	0.0647887323943662	0.0170068027210884	0.00784313725490196	0.0101010101010101	0.0857142857142857	0.109375	0
Cnih4	0.160891089108911	0.234042553191489	0.284507042253521	0.302721088435374	0.109803921568627	0.171717171717172	0.0571428571428571	0.125	0.269230769230769
Wdr26	0.0742574257425743	0.132665832290363	0.0901408450704225	0.129251700680272	0.0627450980392157	0.131313131313131	0.0714285714285714	0.125	0.0769230769230769
Lbr	0.0136138613861386	0.0725907384230288	0.270422535211268	0.163265306122449	0.0196078431372549	0.141414141414141	0.2	0.21875	0.0384615384615385
Enah	0.0222772277227723	0.00250312891113892	0.12112676056338	0.0136054421768707	0.258823529411765	0.0505050505050505	0	0.015625	0
Srp9	0.493811881188119	0.404255319148936	0.383098591549296	0.479591836734694	0.427450980392157	0.343434343434343	0.457142857142857	0.4375	0.653846153846154
Degs1	0.309405940594059	0.249061326658323	0.346478873239437	0.353741496598639	0.305882352941176	0.393939393939394	0.2	0.140625	0.5
Fbxo28	0.0136138613861386	0.0175219023779725	0.076056338028169	0.054421768707483	0.00392156862745098	0.0505050505050505	0.0285714285714286	0.078125	0
Trp53bp2	0.0136138613861386	0.00625782227784731	0.0197183098591549	0.00680272108843537	0.0156862745098039	0.0202020202020202	0.0142857142857143	0	0
Capn2	0.206683168316832	0.180225281602002	0.419718309859155	0.156462585034014	0.211764705882353	0.202020202020202	0.0428571428571429	0.09375	0.0769230769230769
Tlr5	0	0.00500625782227785	0	0	0	0	0	0	0
Gm38079	0.00123762376237624	0.00125156445556946	0	0	0	0	0	0	0
Disp1	0.0136138613861386	0.00375469336670839	0.0028169014084507	0.00340136054421769	0.00392156862745098	0.0101010101010101	0	0.015625	0
Brox	0.0383663366336634	0.0588235294117647	0.149295774647887	0.0238095238095238	0.0117647058823529	0.111111111111111	0.0714285714285714	0.046875	0
Aida	0.189356435643564	0.0362953692115144	0.247887323943662	0.0374149659863946	0.0823529411764706	0.151515151515152	0.0857142857142857	0.0625	0.115384615384615
Mia3	0.125	0.0525657071339174	0.0901408450704225	0.0612244897959184	0.0509803921568627	0.0303030303030303	0.0285714285714286	0.15625	0.115384615384615
Taf1a	0.00371287128712871	0	0.0197183098591549	0.00340136054421769	0.00784313725490196	0	0.0142857142857143	0.046875	0
Gm33973	0	0	0	0.00340136054421769	0	0	0	0	0
Dusp10	0.00247524752475248	0.00250312891113892	0.0028169014084507	0.00680272108843537	0.00784313725490196	0	0.0714285714285714	0.03125	0
1700056E22Rik	0.00123762376237624	0	0	0	0.00392156862745098	0	0	0.015625	0
Gm37800	0	0	0	0	0.00784313725490196	0	0	0	0
Hlx	0.0136138613861386	0.105131414267835	0.169014084507042	0.0374149659863946	0.00392156862745098	0.0909090909090909	0	0	0.0384615384615385
Gm34342	0.00371287128712871	0.00125156445556946	0.0028169014084507	0.00680272108843537	0	0	0	0	0
Marc2	0.173267326732673	0.155193992490613	0.295774647887324	0.112244897959184	0.0823529411764706	0.181818181818182	0.242857142857143	0.28125	0.192307692307692
C130074G19Rik	0.00247524752475248	0	0.109859154929577	0	0.00392156862745098	0.111111111111111	0	0	0
Mark1	0.00742574257425743	0	0	0	0.0392156862745098	0	0.0285714285714286	0	0
Rab3gap2	0.0099009900990099	0.0237797246558198	0.028169014084507	0.00680272108843537	0.00784313725490196	0.0202020202020202	0.0142857142857143	0.03125	0
Iars2	0.0160891089108911	0.0112640801001252	0.0507042253521127	0.0102040816326531	0.0117647058823529	0.0404040404040404	0.0428571428571429	0.078125	0
Bpnt1	0.0222772277227723	0.0137672090112641	0.0647887323943662	0.00680272108843537	0.0117647058823529	0.0404040404040404	0.0142857142857143	0	0
4930532G15Rik	0.00247524752475248	0	0	0.00340136054421769	0	0	0	0	0
Eprs	0.160891089108911	0.0876095118898623	0.2	0.0612244897959184	0.105882352941176	0.181818181818182	0.171428571428571	0.171875	0.115384615384615
Lyplal1	0.00495049504950495	0.00125156445556946	0	0	0	0	0	0	0
Tgfb2	0.0792079207920792	0	0.0225352112676056	0.00340136054421769	0.133333333333333	0.0101010101010101	0	0	0.423076923076923
Rrp15	0.0284653465346535	0.0187734668335419	0.0535211267605634	0.0204081632653061	0.0313725490196078	0.0707070707070707	0.0428571428571429	0.015625	0
A430105J06Rik	0	0.00125156445556946	0.00845070422535211	0.00680272108843537	0	0	0	0	0
Gpatch2	0.0123762376237624	0.0100125156445557	0.0253521126760563	0.0204081632653061	0.0117647058823529	0.0303030303030303	0.0285714285714286	0.015625	0
Kctd3	0.00618811881188119	0.00625782227784731	0.028169014084507	0.0102040816326531	0.00392156862745098	0	0.0142857142857143	0.03125	0
Kcnk2	0.00371287128712871	0	0	0	0	0	0	0	0
Cenpf	0.00123762376237624	0.0150187734668335	0.0028169014084507	0	0	0.0202020202020202	0	0	0
Ptpn14	0.0383663366336634	0.00125156445556946	0.0366197183098592	0	0.0156862745098039	0.131313131313131	0	0	0
Smyd2	0.0123762376237624	0.00375469336670839	0.0422535211267606	0	0.0117647058823529	0.0404040404040404	0	0.03125	0
Rps6kc1	0.00742574257425743	0.00876095118898623	0.0197183098591549	0.00340136054421769	0.00392156862745098	0.0101010101010101	0.0142857142857143	0	0
Angel2	0.0655940594059406	0.032540675844806	0.191549295774648	0.0714285714285714	0.0392156862745098	0.111111111111111	0.1	0.09375	0
Vash2	0.00247524752475248	0	0	0	0	0	0	0	0
Flvcr1	0.00618811881188119	0.00750938673341677	0.00563380281690141	0.0442176870748299	0	0.0202020202020202	0	0.015625	0
Tatdn3	0.0136138613861386	0.00250312891113892	0.028169014084507	0.0102040816326531	0.00392156862745098	0.0202020202020202	0	0.015625	0
Nsl1	0	0	0	0	0	0	0	0.015625	0
Batf3	0.00123762376237624	0.130162703379224	0.00845070422535211	0.112244897959184	0.00392156862745098	0	0	0	0.0769230769230769
Atf3	0.0297029702970297	0.37171464330413	0.028169014084507	0.251700680272109	0.0627450980392157	0.111111111111111	0.0571428571428571	0	0.307692307692308
D730003I15Rik	0.00371287128712871	0.0112640801001252	0.047887323943662	0.0136054421768707	0.0117647058823529	0.0303030303030303	0.0285714285714286	0.015625	0
Nenf	0.751237623762376	0.227784730913642	0.214084507042254	0.0476190476190476	0.792156862745098	0.353535353535354	0.0428571428571429	0.03125	0.192307692307692
Tmem206	0.00495049504950495	0.00375469336670839	0.0197183098591549	0.00340136054421769	0.00784313725490196	0.0303030303030303	0.0142857142857143	0.046875	0
Ppp2r5a	0.0371287128712871	0.0362953692115144	0.247887323943662	0.125850340136054	0.0470588235294118	0.303030303030303	0.0714285714285714	0.1875	0.0769230769230769
Dtl	0.00123762376237624	0.00625782227784731	0	0.00340136054421769	0	0	0.0571428571428571	0.03125	0
Ints7	0.00866336633663366	0.00500625782227785	0.00845070422535211	0.0102040816326531	0.00392156862745098	0	0	0	0
Lpgat1	0.0680693069306931	0.0237797246558198	0.0422535211267606	0.0408163265306122	0.00784313725490196	0.0606060606060606	0.0285714285714286	0.015625	0.0384615384615385
Nek2	0	0.00500625782227785	0	0	0.00392156862745098	0	0	0	0
Slc30a1	0.00371287128712871	0.0125156445556946	0.0394366197183099	0.0102040816326531	0	0.0202020202020202	0	0	0
Gm26670	0	0	0	0.00340136054421769	0	0	0	0	0
Traf5	0.0099009900990099	0.00876095118898623	0.0169014084507042	0.0170068027210884	0.0196078431372549	0.0303030303030303	0.128571428571429	0.03125	0
Rcor3	0.0284653465346535	0.00876095118898623	0.047887323943662	0.0102040816326531	0.0274509803921569	0.0303030303030303	0	0.03125	0.0384615384615385
Gm10516	0	0	0.0028169014084507	0	0	0	0	0	0
Hhat	0.00123762376237624	0.00250312891113892	0	0	0.00392156862745098	0	0	0	0
Sertad4	0.0408415841584158	0	0	0.00340136054421769	0.0156862745098039	0.0101010101010101	0.0142857142857143	0.015625	0
Gm15867	0.0136138613861386	0	0	0	0.0196078431372549	0.0101010101010101	0	0	0
Diexf	0.00371287128712871	0.00375469336670839	0.0225352112676056	0.00680272108843537	0.00392156862745098	0.0202020202020202	0	0.015625	0
A130010J15Rik	0.0123762376237624	0.00500625782227785	0.0197183098591549	0.0102040816326531	0	0.0303030303030303	0	0.03125	0
Traf3ip3	0	0.00876095118898623	0.0028169014084507	0.054421768707483	0	0	0.185714285714286	0.28125	0
Lamb3	0	0	0	0	0	0	0.242857142857143	0.140625	0
Hsd11b1	0.40470297029703	0.00500625782227785	0	0.0476190476190476	0	0	0.0714285714285714	0.3125	0
G0s2	0.288366336633663	0.00375469336670839	0.00563380281690141	0.170068027210884	0.0470588235294118	0.0101010101010101	0	0	0
Plxna2	0.0123762376237624	0.00250312891113892	0.149295774647887	0	0.00392156862745098	0.0707070707070707	0	0	0
Cd34	0.712871287128713	0.00750938673341677	0.430985915492958	0.0102040816326531	0.0705882352941176	0.767676767676768	0	0	0.0384615384615385
Cd46	0.00247524752475248	0.00125156445556946	0.00845070422535211	0.00680272108843537	0	0	0	0	0
Cr1l	0.204207920792079	0.148936170212766	0.402816901408451	0.159863945578231	0.129411764705882	0.323232323232323	0.157142857142857	0.140625	0.192307692307692
Cr2	0.00371287128712871	0	0.00563380281690141	0	0	0	0.157142857142857	0	0
Fam171a1	0.0173267326732673	0	0.0929577464788732	0.00340136054421769	0.00392156862745098	0.0909090909090909	0	0	0
Nmt2	0.0754950495049505	0.0350438047559449	0.0845070422535211	0.0136054421768707	0.0509803921568627	0.161616161616162	0.0571428571428571	0.046875	0
Rpp38	0.0148514851485149	0.00625782227784731	0.00845070422535211	0.00680272108843537	0.0117647058823529	0.0101010101010101	0	0.046875	0
Dclre1c	0.00123762376237624	0.0588235294117647	0.0112676056338028	0.0170068027210884	0	0	0.0142857142857143	0.03125	0.0384615384615385
Suv39h2	0.00123762376237624	0	0	0.00680272108843537	0.00392156862745098	0	0	0	0
Hspa14	0.0383663366336634	0.0438047559449312	0.12112676056338	0.0442176870748299	0.0274509803921569	0.0606060606060606	0.1	0.1875	0
Gm45902	0.00123762376237624	0.00125156445556946	0.00563380281690141	0.00340136054421769	0	0	0	0	0
Cdnf	0.00247524752475248	0	0	0	0	0	0	0	0
Fam107b	0.0198019801980198	0.0550688360450563	0.00563380281690141	0.251700680272109	0.0196078431372549	0.0101010101010101	0.271428571428571	0.34375	0
Frmd4a	0.0334158415841584	0.0187734668335419	0.047887323943662	0.0238095238095238	0.0235294117647059	0.111111111111111	0.0142857142857143	0	0
Prpf18	0.0173267326732673	0.0237797246558198	0.047887323943662	0.0476190476190476	0.00392156862745098	0.0404040404040404	0.0428571428571429	0.03125	0
Bend7	0.00371287128712871	0	0.0619718309859155	0	0	0.0303030303030303	0	0	0
Sephs1	0.0247524752475248	0.0225281602002503	0.0309859154929577	0.0204081632653061	0.0117647058823529	0.0606060606060606	0.0142857142857143	0.078125	0
Phyh	0.0717821782178218	0.0475594493116396	0.0253521126760563	0.122448979591837	0.0470588235294118	0.0505050505050505	0.0571428571428571	0.125	0
Ucma	0.00495049504950495	0	0	0	0.0117647058823529	0	0	0	0
Mcm10	0	0	0	0.00340136054421769	0.00392156862745098	0	0	0.015625	0
Optn	0.0222772277227723	0.00250312891113892	0.0225352112676056	0.00680272108843537	0.0156862745098039	0	0.0142857142857143	0	0
Ccdc3	0.099009900990099	0.00125156445556946	0	0.00680272108843537	0.113725490196078	0.0101010101010101	0	0	0
Camk1d	0.00371287128712871	0.0575719649561952	0	0.0612244897959184	0.00392156862745098	0.0101010101010101	0.0142857142857143	0.0625	0
Cdc123	0.0977722772277228	0.0775969962453066	0.115492957746479	0.0952380952380952	0.0627450980392157	0.101010101010101	0.1	0.140625	0
Nudt5	0.051980198019802	0.0450563204005006	0.076056338028169	0.0170068027210884	0.0235294117647059	0.0505050505050505	0.0857142857142857	0.171875	0
Sec61a2	0.0396039603960396	0.00876095118898623	0.0422535211267606	0.0102040816326531	0.00392156862745098	0.0303030303030303	0.0285714285714286	0	0
Dhtkd1	0.00123762376237624	0	0	0	0	0	0	0	0
Upf2	0.0371287128712871	0.0362953692115144	0.138028169014085	0.0612244897959184	0.0313725490196078	0.0707070707070707	0.0714285714285714	0.140625	0.0384615384615385
Proser2	0.00247524752475248	0	0	0.00340136054421769	0.0117647058823529	0.0101010101010101	0	0	0
Echdc3	0.00247524752475248	0	0	0	0.00392156862745098	0.0303030303030303	0	0	0
Usp6nl	0.00371287128712871	0.00625782227784731	0.0112676056338028	0.00340136054421769	0	0.0101010101010101	0.0571428571428571	0	0
Celf2	0.553217821782178	0.346683354192741	0.0225352112676056	0.41156462585034	0.227450980392157	0.0606060606060606	0.4	0.5	0.230769230769231
Gata3	0	0	0.0338028169014084	0	0	0.0101010101010101	0	0.21875	0
Taf3	0.0334158415841584	0.0300375469336671	0.112676056338028	0.0340136054421769	0.0392156862745098	0.0707070707070707	0.0714285714285714	0.140625	0
Atp5c1	0.428217821782178	0.540675844806007	0.430985915492958	0.608843537414966	0.545098039215686	0.414141414141414	0.428571428571429	0.671875	0.653846153846154
Kin	0.0222772277227723	0.0225281602002503	0.0619718309859155	0.0306122448979592	0.0117647058823529	0.0808080808080808	0.0857142857142857	0.15625	0
Itih2	0.025990099009901	0	0.0028169014084507	0	0.0313725490196078	0	0	0	0
Itih5	0.0717821782178218	0	0	0	0.0470588235294118	0.111111111111111	0.0142857142857143	0.046875	0
Prkcq	0.00123762376237624	0.00125156445556946	0.0028169014084507	0	0	0.0202020202020202	0	0.1875	0
Pfkfb3	0.0198019801980198	0.016270337922403	0.0338028169014084	0.0476190476190476	0.00784313725490196	0.0303030303030303	0.0285714285714286	0	0.0384615384615385
Gm10851	0	0	0	0.0136054421768707	0	0	0	0	0
Rbm17	0.101485148514851	0.101376720901126	0.109859154929577	0.102040816326531	0.0784313725490196	0.171717171717172	0.114285714285714	0.25	0.0384615384615385
Il2ra	0	0.00375469336670839	0	0.0102040816326531	0.0117647058823529	0	0	0.0625	0
Il15ra	0.0371287128712871	0.00500625782227785	0.0647887323943662	0.0374149659863946	0.0274509803921569	0.0707070707070707	0	0.0625	0
Fbxo18	0.025990099009901	0.0250312891113892	0.0788732394366197	0.0442176870748299	0.0156862745098039	0.0404040404040404	0	0.03125	0
Ankrd16	0.0111386138613861	0.0112640801001252	0.0225352112676056	0.0272108843537415	0	0	0.0285714285714286	0.03125	0
Itga8	0.0408415841584158	0	0	0	0.490196078431373	0	0	0	0
E030013I19Rik	0.00123762376237624	0.00125156445556946	0	0.00340136054421769	0.266666666666667	0	0	0	0
Mindy3	0.0297029702970297	0.0212765957446809	0.101408450704225	0.0408163265306122	0.0313725490196078	0.0707070707070707	0.0285714285714286	0.09375	0
Pter	0.00618811881188119	0.00125156445556946	0.0028169014084507	0	0.00784313725490196	0	0	0.015625	0
Rsu1	0.373762376237624	0.350438047559449	0.456338028169014	0.306122448979592	0.517647058823529	0.464646464646465	0.1	0.21875	0.192307692307692
Trdmt1	0.0111386138613861	0.0112640801001252	0.0225352112676056	0	0.00392156862745098	0.0202020202020202	0	0	0
Vim	0.920792079207921	0.718397997496871	0.450704225352113	0.714285714285714	0.96078431372549	0.909090909090909	0.428571428571429	0.546875	0.615384615384615
St8sia6	0.00123762376237624	0.00125156445556946	0.0647887323943662	0.0170068027210884	0	0	0.0285714285714286	0.046875	0.0384615384615385
Hacd1	0.0235148514851485	0.0100125156445557	0.028169014084507	0.0102040816326531	0.27843137254902	0.0202020202020202	0	0	0
Stam	0.0173267326732673	0.0100125156445557	0.0253521126760563	0.0102040816326531	0.0156862745098039	0.0505050505050505	0	0.03125	0
Mrc1	0.00247524752475248	0.550688360450563	0.00563380281690141	0.0374149659863946	0	0	0	0	0.0384615384615385
Cacnb2	0.00123762376237624	0	0.0028169014084507	0	0	0	0	0	0
Nsun6	0.00742574257425743	0.00375469336670839	0.0732394366197183	0	0	0.0404040404040404	0.0285714285714286	0.03125	0
Arl5b	0.0445544554455446	0.00625782227784731	0.0563380281690141	0.0102040816326531	0.00784313725490196	0.0202020202020202	0.0142857142857143	0.015625	0
Plxdc2	0.512376237623762	0.0826032540675845	0.00845070422535211	0.00340136054421769	0.203921568627451	0.0505050505050505	0	0	0.346153846153846
Nebl	0.00247524752475248	0.00125156445556946	0.0957746478873239	0.00340136054421769	0.0156862745098039	0	0.0285714285714286	0.03125	0
A930004D18Rik	0.00247524752475248	0	0.0028169014084507	0	0	0.0101010101010101	0	0	0
Skida1	0.00123762376237624	0	0.0140845070422535	0	0.00392156862745098	0.0202020202020202	0	0	0
Mllt10	0.0457920792079208	0.0425531914893617	0.132394366197183	0.0510204081632653	0.0117647058823529	0.111111111111111	0.1	0.109375	0.0384615384615385
Dnajc1	0.196782178217822	0.0425531914893617	0.149295774647887	0.0476190476190476	0.133333333333333	0.141414141414141	0.0142857142857143	0.203125	0.0769230769230769
Commd3	0.190594059405941	0.13892365456821	0.197183098591549	0.105442176870748	0.231372549019608	0.161616161616162	0.157142857142857	0.265625	0.115384615384615
Bmi1	0.0358910891089109	0.0100125156445557	0.0394366197183099	0.00680272108843537	0.0117647058823529	0.0404040404040404	0	0	0
Pip4k2a	0.0160891089108911	0.130162703379224	0.0309859154929577	0.102040816326531	0.00784313725490196	0.0606060606060606	0.0428571428571429	0.046875	0
Armc3	0	0.00876095118898623	0	0.0238095238095238	0	0.0101010101010101	0.0142857142857143	0.03125	0
Msrb2	0.0433168316831683	0.0237797246558198	0.0338028169014084	0.0102040816326531	0.00392156862745098	0.0303030303030303	0.0142857142857143	0	0
Otud1	0.0371287128712871	0.0275344180225282	0.0647887323943662	0.00340136054421769	0.0901960784313725	0.0404040404040404	0.0857142857142857	0.078125	0
Etl4	0.0099009900990099	0.00375469336670839	0.338028169014085	0	0.00784313725490196	0.111111111111111	0	0.015625	0
Arhgap21	0.0457920792079208	0.00500625782227785	0.0169014084507042	0	0.0196078431372549	0.0303030303030303	0.0285714285714286	0	0
Enkur	0.00123762376237624	0	0.0028169014084507	0	0.00392156862745098	0.0101010101010101	0.0142857142857143	0	0
Thnsl1	0.00618811881188119	0.00625782227784731	0.0028169014084507	0.00340136054421769	0.00392156862745098	0.0202020202020202	0	0	0
Apbb1ip	0.0383663366336634	0.254067584480601	0.0028169014084507	0.377551020408163	0.00784313725490196	0.0101010101010101	0.214285714285714	0.46875	0.5
Pdss1	0.00123762376237624	0.00500625782227785	0.0169014084507042	0.00680272108843537	0.00392156862745098	0.0404040404040404	0.0142857142857143	0.015625	0
Abi1	0.0804455445544554	0.230287859824781	0.132394366197183	0.207482993197279	0.0470588235294118	0.0808080808080808	0.114285714285714	0.15625	0.0769230769230769
Acbd5	0.0495049504950495	0.0775969962453066	0.12112676056338	0.0442176870748299	0.0470588235294118	0.0707070707070707	0.0857142857142857	0.109375	0
Mastl	0.00371287128712871	0.00125156445556946	0.00563380281690141	0.00340136054421769	0.00392156862745098	0	0	0.03125	0
Yme1l1	0.143564356435644	0.0613266583229036	0.219718309859155	0.0918367346938776	0.0823529411764706	0.111111111111111	0.114285714285714	0.125	0.0384615384615385
Spopl	0.025990099009901	0.0200250312891114	0.0816901408450704	0.0306122448979592	0.00392156862745098	0.0707070707070707	0.0285714285714286	0.046875	0
Hnmt	0.0222772277227723	0.0375469336670839	0.0028169014084507	0.0442176870748299	0.00784313725490196	0	0	0	0
Il1f9	0	0	0	0.112244897959184	0.00392156862745098	0	0	0	0
Il1rn	0	0.0475594493116396	0.0028169014084507	0.180272108843537	0	0.0101010101010101	0	0	0
Psd4	0	0.0212765957446809	0	0.0170068027210884	0	0	0	0.015625	0
Ehmt1	0.0297029702970297	0.0212765957446809	0.0873239436619718	0.0136054421768707	0.0156862745098039	0.0808080808080808	0.0285714285714286	0.03125	0.0384615384615385
Arrdc1	0.0185643564356436	0.065081351689612	0.0591549295774648	0.054421768707483	0	0.0303030303030303	0.0428571428571429	0.21875	0
Zmynd19	0.0111386138613861	0.00375469336670839	0.0028169014084507	0.00680272108843537	0.00392156862745098	0	0	0	0
Dph7	0.0160891089108911	0.00375469336670839	0.0197183098591549	0.00680272108843537	0.00784313725490196	0.0404040404040404	0.0285714285714286	0.03125	0
Mrpl41	0.0705445544554455	0.0475594493116396	0.11830985915493	0.0442176870748299	0.0627450980392157	0.0606060606060606	0.0142857142857143	0.140625	0.0384615384615385
Pnpla7	0.00495049504950495	0.0300375469336671	0.0169014084507042	0.0442176870748299	0	0.0202020202020202	0.0142857142857143	0.03125	0
Nsmf	0.0297029702970297	0.0112640801001252	0.0197183098591549	0.0102040816326531	0.0156862745098039	0.0303030303030303	0	0.015625	0
Nrarp	0	0.00125156445556946	0.307042253521127	0.0306122448979592	0.0588235294117647	0.222222222222222	0.0142857142857143	0.03125	0
Tor4a	0.00247524752475248	0.0137672090112641	0.0253521126760563	0.0136054421768707	0.00392156862745098	0.0101010101010101	0	0.078125	0
Nelfb	0.0680693069306931	0.0575719649561952	0.191549295774648	0.0782312925170068	0.0392156862745098	0.0909090909090909	0.0714285714285714	0.125	0.0769230769230769
Tubb4b	0.305693069306931	0.0988735919899875	0.650704225352113	0.0986394557823129	0.262745098039216	0.404040404040404	0.285714285714286	0.15625	0.0384615384615385
Ndor1	0.00247524752475248	0.00125156445556946	0.0028169014084507	0	0.00392156862745098	0	0.0142857142857143	0	0
Tmem203	0.0160891089108911	0.0187734668335419	0.0619718309859155	0.0374149659863946	0.0156862745098039	0.0404040404040404	0.0285714285714286	0.078125	0
Tprn	0.00618811881188119	0.00375469336670839	0.0112676056338028	0.00680272108843537	0	0.0101010101010101	0	0	0
Ssna1	0.148514851485149	0.14017521902378	0.247887323943662	0.0986394557823129	0.141176470588235	0.202020202020202	0.171428571428571	0.25	0.153846153846154
Anapc2	0.0581683168316832	0.0475594493116396	0.126760563380282	0.0204081632653061	0.0392156862745098	0.111111111111111	0.0285714285714286	0.078125	0
AA543186	0	0	0	0	0	0	0	0.03125	0
Man1b1	0.0272277227722772	0.0362953692115144	0.0985915492957746	0.0204081632653061	0.0117647058823529	0.0606060606060606	0	0.0625	0
Dpp7	0.128712871287129	0.0550688360450563	0.0140845070422535	0.0374149659863946	0.0156862745098039	0.0404040404040404	0.0142857142857143	0.015625	0.115384615384615
Uap1l1	0.129950495049505	0.146433041301627	0.0112676056338028	0.0782312925170068	0.0235294117647059	0.0101010101010101	0.0571428571428571	0.09375	0.0384615384615385
Sapcd2	0	0.00125156445556946	0	0	0	0	0	0	0
Entpd2	0.568069306930693	0.00876095118898623	0.0028169014084507	0.00340136054421769	0.0196078431372549	0	0	0.015625	0
Npdc1	0.597772277227723	0.00250312891113892	0.290140845070423	0.0102040816326531	0.419607843137255	0.404040404040404	0	0.015625	0
Fut7	0	0.00375469336670839	0	0.0170068027210884	0	0	0	0	0
Abca2	0.0099009900990099	0.0100125156445557	0.00845070422535211	0.00340136054421769	0.00392156862745098	0.0202020202020202	0	0.0625	0
Paxx	0.0841584158415842	0.0200250312891114	0.0450704225352113	0.0238095238095238	0.0352941176470588	0.0707070707070707	0.0857142857142857	0.03125	0
Ptgds	0.00495049504950495	0	0	0	0	0	0	0	0
Fbxw5	0.0433168316831683	0.032540675844806	0.0732394366197183	0.0170068027210884	0.0470588235294118	0.0404040404040404	0.0142857142857143	0.015625	0
Traf2	0.0247524752475248	0.0200250312891114	0.0450704225352113	0.0272108843537415	0.0156862745098039	0.0606060606060606	0.0285714285714286	0.046875	0
Edf1	0.702970297029703	0.583229036295369	0.676056338028169	0.615646258503401	0.772549019607843	0.737373737373737	0.485714285714286	0.578125	0.538461538461538
Phpt1	0.141089108910891	0.0375469336670839	0.0676056338028169	0.0170068027210884	0.125490196078431	0.0909090909090909	0.128571428571429	0.109375	0.0384615384615385
Rabl6	0.0581683168316832	0.0525657071339174	0.101408450704225	0.0238095238095238	0.0235294117647059	0.0707070707070707	0.0285714285714286	0.078125	0.0384615384615385
Tmem141	0.0222772277227723	0.130162703379224	0.0112676056338028	0.0374149659863946	0.0156862745098039	0.0101010101010101	0	0.03125	0.192307692307692
Fcna	0	0.122653316645807	0.00563380281690141	0.00340136054421769	0	0	0	0	0.5
Lcn8	0.00495049504950495	0	0	0	0	0	0	0	0
A230005M16Rik	0.0099009900990099	0	0.0028169014084507	0	0	0	0	0	0
Bmyc	0.275990099009901	0.227784730913642	0.107042253521127	0.0884353741496599	0.223529411764706	0.131313131313131	0.228571428571429	0.140625	0.0384615384615385
Camsap1	0.0173267326732673	0.0112640801001252	0.00845070422535211	0.0170068027210884	0.00392156862745098	0.0101010101010101	0.0142857142857143	0.015625	0
Ubac1	0.0173267326732673	0.0100125156445557	0.0591549295774648	0.00680272108843537	0.0196078431372549	0.0101010101010101	0.0285714285714286	0.0625	0
Nacc2	0.0371287128712871	0.0387984981226533	0.0309859154929577	0	0.0705882352941176	0.0404040404040404	0	0.046875	0
Tmem250-ps	0.0408415841584158	0.0362953692115144	0.0676056338028169	0.0272108843537415	0.0980392156862745	0.0505050505050505	0.0142857142857143	0.015625	0
Qsox2	0.0148514851485149	0.00375469336670839	0.0450704225352113	0.0102040816326531	0.00784313725490196	0.0404040404040404	0	0	0.0384615384615385
Gpsm1	0.025990099009901	0.00125156445556946	0.0112676056338028	0.00340136054421769	0.00784313725490196	0.0101010101010101	0.0142857142857143	0.046875	0
Dnlz	0.132425742574257	0.0400500625782228	0.0816901408450704	0.0272108843537415	0.113725490196078	0.0505050505050505	0.0428571428571429	0.078125	0
Card9	0	0.0187734668335419	0	0.0272108843537415	0.00392156862745098	0.0101010101010101	0	0	0
Snapc4	0.0099009900990099	0.00375469336670839	0.00845070422535211	0	0.00392156862745098	0.0101010101010101	0	0.015625	0
